ENERGY,TIME,RA,DEC
235.24104,263610289.66041663,331.58908,-35.421135
167.07428,263610291.46991557,334.3394,-35.523266
134.84033,263610293.8999757,336.1153,-30.548967
827.9885,263610294.0770422,333.0478,-34.60857
210.14507,263610295.0195596,331.264,-37.455154
283.1051,263610296.13141465,343.30295,-34.43374
1561.0645,263610296.2592801,328.64175,-39.128254
104.30146,263610298.11801654,336.19556,-36.38167
324.9062,263610298.43863162,335.2299,-37.65337
158.92044,263610298.5284193,338.29355,-33.812927
284.47122,263610298.84672132,331.54504,-37.678967
226.29332,263610300.38693014,342.79642,-35.671986
142.75769,263610300.8742428,341.0072,-33.729637
137.6203,263610301.06409523,341.275,-33.671867
227.53662,263610301.54469442,332.2136,-38.039112
407.8522,263610302.57194936,330.65665,-34.784237
157.16135,263610303.00812137,331.62158,-38.31508
266.6623,263610304.05683365,335.86313,-37.493755
232.78247,263610308.7792153,330.8332,-37.802948
462.5932,263610308.85886112,337.6963,-35.62622
652.3863,263610310.52668357,340.11902,-33.88899
274.28824,263610310.60584122,341.73737,-32.849533
145.69695,263610310.82310286,337.00812,-36.66861
845.58936,263610312.4255454,337.8368,-34.504402
231.88489,263610312.78710887,332.51862,-38.568268
333.51526,263610312.79669613,336.11273,-36.8108
267.9372,263610313.35213557,338.02927,-32.778336
172.29062,263610314.4743254,340.15878,-34.32342
353.0822,263610315.53543648,332.6729,-37.148117
576.66315,263610315.88884532,333.09494,-34.557213
198.70573,263610317.89165103,328.4965,-38.837776
1201.9535,263610318.81276864,340.84412,-33.85817
158.9194,263610318.83616465,341.6582,-34.997227
122.92417,263610320.54227778,329.7257,-34.718204
826.8483,263610324.2148987,340.60114,-34.127003
506.32132,263610325.11336628,341.41458,-34.44163
243.91605,263610326.37222597,338.72183,-37.074207
350.203,263610326.68429366,331.33273,-38.307064
147.94412,263610326.89382634,334.2996,-36.321075
225.9768,263610333.36005786,340.5229,-35.967365
387.18597,263610334.61359975,334.97217,-36.577797
253.24344,263610335.52768022,329.15057,-37.912086
396.06015,263610336.33013865,330.48572,-38.11114
203.35251,263610336.57975298,334.0879,-28.630045
122.39807,263610337.02683404,336.31027,-34.83881
550.1622,263610338.33053926,331.98434,-38.562904
100.52323,263610340.4944633,327.40247,-38.80763
191.20004,263610340.607466,333.62616,-35.479805
208.88617,263610341.54613405,329.0438,-34.449093
259.14127,263610343.94588467,333.49197,-38.434048
633.8018,263610344.04774523,334.15167,-36.318306
714.9895,263610344.72508255,330.71646,-34.854847
199.38463,263610345.32220793,329.016,-35.225204
185.1207,263610345.62604383,335.81262,-34.95508
156.58061,263610347.01370886,338.36664,-32.156166
113.45813,263610350.19505474,339.08682,-30.200514
159.13835,263610350.79453388,339.6253,-32.724392
268.5861,263610352.57625997,331.0843,-34.247757
208.35855,263610355.94608158,341.13785,-35.788513
391.67554,263610356.17626297,333.1485,-37.030262
235.0947,263610357.65632483,334.25403,-37.496002
148.91597,263610357.96193966,340.8004,-34.721195
550.73566,263610358.91188377,341.52182,-35.315594
137.5934,263610359.5238981,331.70728,-37.394066
914.30817,263610363.97042903,339.83392,-36.46496
151.96036,263610364.62874764,336.9638,-35.28923
252.27151,263610364.74360752,332.28186,-38.690216
2229.0532,263610366.2375641,338.30838,-30.574068
117.61899,263610368.86040273,338.63943,-33.8966
234.25168,263610369.51526332,337.59705,-36.078278
171.22168,263610371.14953446,337.15564,-33.788097
297.86053,263610372.61018193,335.8072,-35.93218
148.4385,263610373.75692397,339.02176,-33.001617
147.11699,263610373.78260666,329.08856,-36.406864
138.20706,263610374.3258543,337.52615,-35.102657
132.38133,263610374.72065955,331.90488,-38.257492
398.71048,263610379.10903078,329.0972,-38.39392
169.1885,263610380.56965944,337.7387,-37.023003
985.39044,263610387.28545818,340.92993,-36.542694
170.05357,263610388.16848558,332.7425,-37.935627
202.54228,263610388.1908801,334.201,-36.44236
115.80726,263610388.83196828,328.47318,-38.183876
257.0062,263610389.10090765,335.96155,-26.83913
213.18805,263610389.33753046,342.4068,-35.44378
240.40605,263610389.54005668,336.04584,-36.72198
127.88468,263610390.4449117,335.3509,-29.965868
1190.8125,263610393.26388073,338.4356,-36.805164
101.23519,263610395.666702,333.84012,-38.093834
464.2981,263610398.5207824,335.75757,-36.877693
426.35977,263610399.1167697,338.7267,-35.46315
325.05093,263610401.37817052,329.17682,-35.77093
1061.7876,263610407.9192251,327.87668,-39.384865
433.6494,263610410.50686613,341.8752,-36.123222
417.43414,263610412.70479435,333.37256,-32.552807
265.3848,263610414.4093454,331.08035,-37.267265
233.83238,263610414.45363116,335.96164,-30.003622
152.0781,263610416.66737157,336.79642,-35.474445
218.72903,263610418.05095315,329.2334,-34.53518
695.1018,263610418.80928117,337.18927,-36.10676
133.19513,263610422.78113738,344.04428,-34.533226
116.28217,263610423.292961,334.28778,-37.123985
282.6737,263610429.71284163,332.68228,-34.20968
174.5217,263610433.78123155,330.59152,-38.583324
247.06943,263610435.6449469,340.07993,-33.874496
279.70123,263610437.97880545,333.24344,-32.92087
105.280914,263610439.11467403,339.9706,-33.898254
112.40612,263610440.07915622,341.23672,-34.589344
173.34933,263610445.51137725,331.61606,-31.73855
130.76276,263610446.16494796,334.22348,-36.338554
116.00738,263610447.1631566,334.4757,-34.800743
237.86786,263610450.03697374,343.11124,-33.72998
203.07133,263610450.09745675,331.9504,-30.437338
146.94107,263610450.78993818,335.16293,-36.69603
172.38977,263610451.4900874,335.21732,-36.63125
769.8097,263610453.22898084,334.26447,-32.64934
543.3955,263610455.19552577,332.92,-32.61331
143.54312,263610456.8069896,335.6928,-37.190796
222.76868,263610461.93428504,333.8009,-31.008032
257.16736,263610462.79656106,338.11624,-33.877903
104.0166,263610463.7851961,328.2993,-38.369892
221.03629,263610465.0723048,329.6655,-38.90245
169.42604,263610466.46026808,329.00095,-35.60619
215.65143,263610466.85923755,336.57135,-28.714869
103.526215,263610474.41379303,343.5971,-34.876896
294.47128,263610476.28752944,339.21454,-34.078266
116.24961,263610476.99250886,336.48386,-34.051384
105.555725,263610480.25768653,336.8169,-37.38716
181.89366,263610480.85000032,339.28638,-34.668488
132.20697,263610482.23607412,337.86087,-36.53482
171.84293,263610483.6347249,336.89792,-37.138348
151.22914,263610484.8880368,335.19003,-30.895775
194.68578,263610485.14416078,335.36993,-26.612383
276.52908,263610485.22185045,333.09717,-38.51773
192.57376,263610485.60907704,337.5596,-37.330025
123.75761,263610486.41540882,328.18427,-38.108307
178.66272,263610487.4546782,337.8859,-31.786974
349.48138,263610488.53737426,342.20093,-33.566177
346.97562,263610492.75598854,327.19296,-38.992714
161.11455,263610494.80895427,330.72263,-37.69322
154.48747,263610495.04907686,343.70935,-35.1791
113.06568,263610495.18731928,338.0911,-35.591545
774.58453,263610495.72164038,341.35294,-35.654076
143.67905,263610495.84644973,335.0492,-38.067017
421.38705,263610496.27574328,329.92798,-34.46033
130.08713,263610497.06891346,340.85522,-35.508945
337.43292,263610498.75978988,338.86374,-31.491182
160.0365,263610501.70694098,336.90573,-36.113667
123.849174,263610502.4235361,332.86462,-34.929436
305.29492,263610504.21822208,334.66656,-29.96214
169.61838,263610504.59676912,336.04797,-34.071762
113.70419,263610505.75911915,332.92844,-30.436558
915.3649,263610506.0831197,334.45978,-34.175396
512.1545,263610506.7564801,331.16946,-38.605434
255.70114,263610509.3900743,332.70358,-29.603294
168.27327,263610509.72701377,333.0038,-36.23702
109.76261,263610510.30432713,340.33585,-36.14808
248.72888,263610516.3461622,340.16925,-34.31871
193.85378,263610517.56525716,332.75787,-27.250944
250.3985,263610520.98524913,339.98633,-33.763462
127.28628,263610522.71221134,334.55725,-31.850702
103.802124,263610523.96246362,333.4006,-37.95077
465.84265,263610524.4966998,332.83688,-31.969177
152.31873,263610529.05677104,340.51224,-35.90072
586.81976,263610532.75990576,333.92126,-33.86737
193.42532,263610532.87566727,335.61993,-36.122337
341.33212,263610532.98735672,327.30322,-38.388443
139.51198,263610533.42424113,331.77783,-38.431072
253.91386,263610534.70831516,327.76245,-39.293232
119.1901,263610537.0176285,328.60513,-36.969692
341.46463,263610538.80006513,332.71786,-36.271812
186.04543,263610539.56484154,332.97568,-27.814089
207.6558,263610549.1925063,333.96985,-25.83004
421.39786,263610549.84369686,341.58932,-35.078873
159.24246,263610550.5683813,336.2051,-33.64741
217.54622,263610551.04702398,340.83994,-33.86982
234.9999,263610553.4315082,328.30322,-39.089565
533.56964,263610553.71295652,331.1115,-31.67746
439.3721,263610555.11243254,337.5886,-31.153507
264.9213,263610557.2013805,334.86084,-32.828087
418.93768,263610559.8937385,329.60867,-36.91269
243.01428,263610560.52050796,328.00177,-36.984623
233.77654,263610562.15084174,337.01016,-33.948338
168.44911,263610562.6815122,334.48547,-36.415424
582.08203,263610562.7600099,329.2657,-35.585064
411.8333,263610567.26214173,337.58112,-35.78441
310.3236,263610569.16186187,335.50946,-35.76431
161.07835,263610575.96628433,334.41095,-32.591595
112.161064,263610577.62533522,335.84543,-36.514603
252.38625,263610578.2511083,329.32956,-38.088657
168.5407,263610578.6951044,331.40436,-35.584866
167.49164,263610579.48370248,342.95032,-35.242348
141.8119,263610580.70065817,331.47583,-30.269814
421.80515,263610580.91596776,336.84335,-35.62096
197.45938,263610581.00637043,332.19705,-37.879093
237.02867,263612024.4649565,326.40378,-39.682484
131.60164,263612750.61762697,332.18988,-30.825483
152.00816,263612754.3153599,332.80185,-30.638206
139.36382,263613653.20599714,340.1658,-31.990105
261.05368,263613986.2806048,330.15616,-37.35665
127.39107,263614699.6066385,336.5481,-28.194906
128.73401,263614767.4314839,329.658,-38.39269
114.88322,263615304.7461753,334.97632,-28.802778
240.88426,263615383.9487164,335.11,-31.386726
110.06801,263615398.56770465,334.0808,-26.105309
103.41297,263615407.11431682,331.9795,-32.589733
131.62567,263615415.0059029,332.69797,-32.284843
238.11905,263615420.85657266,334.6451,-32.71481
130.65196,263615436.87847543,332.42297,-29.728615
230.96974,263615455.10107505,328.30777,-36.1072
155.65552,263615458.95580792,333.36688,-25.693838
218.34772,263615459.36803406,333.23633,-24.987041
122.559555,263615461.29464316,333.82852,-25.061249
155.67723,263615461.5161395,330.57623,-31.54571
190.49753,263615462.3232583,333.51712,-24.25591
135.28313,263615466.78142023,331.9879,-34.7704
1082.4102,263615469.45274705,333.14523,-28.829933
143.69693,263615469.5341034,332.2125,-27.78766
315.63602,263615471.28329945,331.3461,-36.821857
216.11603,263615473.5113536,334.44098,-28.74755
389.3822,263615473.61434615,333.40244,-26.070671
110.720245,263615475.675857,333.12372,-30.45836
377.5725,263615476.9727692,334.89456,-26.31397
538.8283,263615479.15021557,333.6022,-26.28611
204.792,263615481.81513035,334.03357,-25.40563
203.04677,263615484.98770377,334.95908,-27.438402
422.1165,263615488.48219904,333.02817,-27.819715
988.9104,263615492.45197058,330.6567,-31.142591
115.94036,263615494.0207542,332.6673,-28.760017
772.5159,263615495.08027557,333.0164,-27.2416
809.8481,263615497.29280406,333.418,-26.65379
228.04715,263615499.61615273,333.31372,-34.753403
595.502,263615500.00168118,330.0658,-33.203228
220.89734,263615501.7397161,333.55383,-31.900028
184.19266,263615502.77804253,331.82846,-29.75125
1394.4724,263615503.49955523,334.78143,-25.789007
247.54459,263615506.2224829,332.8952,-35.158566
106.20075,263615509.33305076,332.78647,-27.621508
133.01158,263615510.2866738,335.34952,-30.35278
812.5936,263615510.47987384,332.50177,-28.63338
191.93414,263615511.25068066,334.13666,-25.166897
165.36006,263615511.41786966,329.09344,-36.899162
345.76706,263615512.13810387,328.2484,-36.546448
254.26031,263615513.72570643,332.94754,-26.374899
233.90254,263615515.62303644,332.24316,-30.112135
107.57298,263615516.73747036,332.44736,-32.310093
2809.06,263615517.0569493,334.61624,-25.628647
133.35365,263615517.15252528,332.60016,-30.623137
196.08011,263615517.50177115,332.5181,-30.202217
682.3432,263615518.1418942,332.50504,-26.585535
104.01448,263615518.15830415,333.2434,-30.317139
193.73032,263615518.71300933,335.57986,-31.019089
310.4084,263615519.1982891,331.46082,-38.37631
246.97461,263615520.47641605,334.91968,-27.720133
104.52589,263615520.63861382,335.93222,-35.316193
394.28595,263615520.77786514,334.04913,-25.187052
146.68077,263615521.13340065,327.4466,-38.16209
884.55225,263615521.65370113,334.83655,-26.484627
515.04315,263615523.7182192,332.9794,-29.621132
221.2213,263615524.40714583,334.12683,-26.618664
860.3,263615524.7208576,330.49966,-32.51589
1468.0364,263615525.79218316,333.98224,-26.471338
400.26816,263615527.41214946,330.52805,-33.29511
200.28076,263615527.65495214,334.1319,-30.567543
265.59924,263615529.3017414,333.06253,-28.939781
735.7428,263615533.80361056,329.433,-34.623077
983.9447,263615535.86528197,332.95822,-26.136057
233.18378,263615536.60474387,332.05804,-27.757805
259.7771,263615537.5566611,332.5084,-29.042843
1332.066,263615537.94892246,334.0208,-28.79903
203.81918,263615538.26973397,334.36563,-25.721708
1809.5487,263615540.21049175,334.57248,-26.974352
151.85579,263615540.57537505,335.70184,-30.143661
219.97765,263615540.60010016,333.5967,-30.025557
239.68585,263615545.2769097,333.24744,-30.063787
196.0733,263615545.43436027,334.8708,-34.121746
413.23676,263615545.8882615,335.75006,-27.231108
1181.3779,263615546.67358792,335.77,-26.911964
164.87834,263615547.10470465,329.29318,-38.859283
266.26257,263615547.39889154,332.6815,-28.87823
124.05686,263615547.721503,328.93002,-34.682266
108.02426,263615549.74616992,331.89288,-30.141562
676.0045,263615553.23343953,335.38077,-27.020298
788.39996,263615557.2654438,331.74634,-30.364025
158.88402,263615557.42765343,335.8536,-28.875032
123.31673,263615558.2511279,335.1199,-27.63741
185.63675,263615558.31734395,336.09406,-27.486124
101.34228,263615559.06580755,337.65894,-29.481312
427.1476,263615559.73466092,333.90134,-26.281626
165.6768,263615559.91141495,335.00668,-26.02799
192.94835,263615560.09658214,333.9842,-26.813345
228.0305,263615560.72489867,330.39294,-34.125095
486.87283,263615560.88605842,329.8361,-34.347668
