ENERGY,TIME,RA,DEC
108.22108,388638187.3816784,166.62451,26.999739
1278.1465,388647052.8532446,165.37903,34.588818
199.03041,388647250.80102706,172.73499,32.490665
199.85979,388647875.0318189,173.54655,34.449215
1251.3232,388648372.7844624,169.42433,31.11974
194.32664,388648676.98655504,166.55408,34.50604
141.2987,388649215.33898264,178.95892,33.155064
415.4944,388650003.1322174,169.58397,29.423508
184.43115,388650390.2032967,170.4511,33.976746
518.20953,388658492.6289563,168.19481,33.37291
350.7434,388658624.54511,171.50189,31.221224
110.932045,388659481.7386213,167.38799,34.318798
425.65466,388659964.22769564,173.56058,33.802864
863.4611,388659997.8404244,173.31563,32.501694
170.20712,388661239.0773945,178.40616,33.39181
706.5415,388670005.6744123,166.82454,31.545515
609.145,388670024.1171751,170.0664,28.22139
1089.9542,388672166.78084874,167.83348,30.632065
434.60022,388673008.8914547,166.32187,27.58688
131.156,388682446.49966,168.67398,31.150133
110.475,388683050.0206015,173.65546,31.819155
953.69275,388683070.7071059,173.48647,30.835222
156.60272,388683361.1589028,173.12111,32.680363
847.5161,388694430.21589816,175.86615,33.824203
261.82788,388694545.4805788,170.8251,28.302063
431.73654,388694545.7796919,166.45618,28.466177
162.29366,388694598.69128925,170.60962,32.433308
677.9965,388694969.81127095,169.90268,32.015224
400.275,388602487.8543239,163.63353,23.336666
115.31518,388602870.5768007,163.21611,20.805231
292.31946,388615006.0221027,161.10225,22.637665
361.27466,388615859.28475136,160.56123,24.115984
146.44206,388636183.97786796,158.78763,23.910328
446.06024,388637049.9435703,160.12056,21.596607
102.68169,388638226.6995537,161.88681,22.955524
10122.986,388646927.8481488,160.2602,23.202742
755.9518,388648924.0733373,164.76889,21.999414
121.56987,388660148.0995906,160.64374,22.221838
392.5545,388660316.2358697,163.46979,22.026913
101.14123,388660665.53360146,164.74425,22.167664
138.23819,388660724.8913274,162.21819,23.98529
628.192,388671109.4443226,160.65472,20.317404
157.5452,388671196.5024398,163.4375,21.349543
160.58896,388683350.7376414,165.41074,23.731756
169.38528,388683687.842129,162.2473,23.6057
161.81917,388695384.1055298,163.67331,21.987024
176.09071,388603596.33769274,171.13567,15.923911
247.53516,388604434.4148991,170.47174,19.857277
579.02594,388614885.66325945,169.73395,14.446391
320.51797,388616005.8259421,176.00052,20.89021
252.52632,388624672.10297036,167.8099,17.588354
117.72518,388624910.46171916,169.6852,21.471638
221.61903,388626534.6433118,173.24391,18.964746
418.1281,388636188.93350625,168.05757,22.94864
584.50024,388637822.04191756,169.1336,14.663739
651.742,388638657.99500865,168.05582,19.091263
198.7362,388648823.5552022,168.79436,13.405649
152.17775,388649992.0820393,168.19482,22.044683
236.05864,388650177.26657677,176.02444,22.868803
585.4176,388659598.545161,170.92354,21.899668
1453.1902,388660670.7341512,171.07253,21.976984
230.97435,388660740.6530393,168.12645,14.469334
299.2067,388660898.4227642,171.71068,21.199526
200.41524,388661049.69023126,169.09561,17.33697
381.98965,388661207.349868,176.94818,21.779488
2513.2195,388670810.439166,168.30411,14.299089
125.76968,388671280.5052334,167.80086,16.298302
101.32024,388672597.25943035,174.43582,18.263958
382.81152,388682262.4801056,168.89926,15.071092
355.61734,388682624.64022017,168.89401,14.591304
107.83454,388683271.83596563,168.63771,17.73892
140.46637,388683588.6837771,169.32152,21.048483
165.4791,388694330.5777474,171.01947,19.514975
631.349,388694400.6211032,171.36334,22.2682
171.76385,388694483.90974045,171.29532,16.795815
734.92566,388694633.37251663,170.2468,18.596323
654.0644,388694899.2067535,167.87897,18.654842
224.29605,388694982.9667162,168.57915,18.95415
567.961,388603171.4311022,165.11932,16.261065
157.92607,388603780.1137515,163.52074,20.167324
125.65207,388615281.7462121,164.86977,21.373402
117.1696,388615360.7530439,167.60559,17.28756
1426.354,388647578.62621444,167.4317,17.466885
263.58984,388648375.682062,164.21132,18.782455
151.37613,388650081.77355355,167.06834,16.00131
163.48853,388660631.0734859,164.36143,18.026781
129.21346,388670540.88609105,167.60909,14.759577
301.88943,388671241.7169155,161.60306,17.918047
481.2055,388671384.82250655,162.24963,16.7346
240.39777,388672444.6625486,163.24152,18.324501
185.33177,388682215.6724823,166.13979,22.524893
694.1964,388683176.9150624,166.77066,22.19013
207.6964,388683201.9223573,166.98596,13.922304
104.75837,388694412.60708386,162.5428,19.558468
305.22858,388695308.35332984,166.10487,22.652273
391.97638,388599432.82292765,167.46562,39.600895
1232.9492,388599443.73887676,164.17758,39.98273
513.16595,388599474.6493212,166.7884,36.935394
378.70236,388599510.8736692,168.57832,39.611763
319.64932,388599516.5617146,166.04524,37.187298
147.07191,388599527.14858484,165.54886,36.72105
720.51465,388599528.24081314,167.08395,38.38371
177.01097,388599537.0934403,169.83356,41.702873
1463.6616,388599538.30986893,167.54926,39.051136
614.3593,388599566.93215036,168.03685,41.288204
260.6806,388599577.24043,167.47433,41.715435
169.37964,388599578.7053364,165.44682,38.770847
389.2777,388599591.5461176,167.70274,39.79906
399.01126,388599594.1803416,169.28688,40.052032
470.89017,388599602.27246374,168.34972,40.260853
477.72076,388599608.5683811,174.16394,42.342575
373.59122,388599620.5564029,169.85591,41.638557
559.538,388599640.46037227,171.39946,40.352345
773.441,388599729.9594106,168.19078,39.973507
399.5566,388599738.268552,168.38309,41.588074
334.63358,388599777.1682075,169.73792,39.176575
107.18905,388602754.47494614,165.90865,41.016636
407.5164,388602786.96918887,166.34242,36.60119
184.10144,388603618.4310035,171.0011,41.277184
136.59523,388603872.74883056,165.48749,39.28345
2090.9744,388610963.13107085,165.93279,41.475418
881.1755,388610984.6131459,169.63705,39.23714
610.5959,388610984.7678024,165.26556,39.845272
1230.3038,388610997.71103853,168.30104,38.020535
546.3702,388611014.82028115,170.20926,41.295002
228.32541,388611077.37713856,171.44415,41.789112
424.5607,388611350.43170536,170.97072,42.422485
377.4759,388614561.76848865,165.68678,37.63767
830.28284,388622418.46070886,163.99303,39.439373
486.34805,388622437.0360673,168.26534,41.959373
518.08685,388622440.22458756,166.28914,37.263405
4768.2905,388622458.4903321,168.95773,41.457825
207.31258,388622471.81559604,167.9046,38.077084
728.4884,388622472.7790254,170.03932,41.951283
505.67926,388622504.93697363,170.53209,40.706398
159.90811,388622585.3091211,166.72978,38.92705
316.3589,388624108.95246124,165.29147,38.268135
569.74304,388624143.5741066,167.40027,38.67753
883.8268,388624155.94564116,165.89824,40.158325
542.189,388624179.33246535,167.06978,40.55204
194.60724,388624308.1179759,169.21588,39.045902
130.33638,388624394.9672944,166.8478,37.05344
272.75882,388624485.04805714,167.1738,41.731922
102.4507,388626299.017469,166.31819,40.919205
236.25247,388626328.2586808,166.22447,40.135162
106.38514,388626338.2366704,166.10405,36.655476
193.21013,388626560.66506696,169.58224,41.07261
1341.455,388633891.47475964,167.76688,40.144955
685.6003,388633938.46566725,169.80426,40.706398
155.58847,388634013.35833776,168.28867,39.86104
378.09805,388634014.81959265,174.52577,42.21374
205.14754,388634200.66077363,169.40118,42.281193
1919.23,388635519.59062797,166.34325,39.722076
148.73157,388635590.25269014,167.75171,41.107758
203.10245,388635594.4263295,164.55025,39.634647
667.6185,388635595.1605407,165.66148,40.143932
4543.204,388635646.07803184,166.97604,37.601303
298.4686,388635666.47051495,165.43987,35.98078
178.93509,388635695.9470695,168.14973,40.52385
441.98874,388635696.8221949,173.46767,42.525375
20442.305,388636748.7921764,166.14272,38.22835
237.12978,388636917.8414275,165.73026,38.7172
4512.211,388637785.53371614,165.60922,38.25708
854.07587,388645335.9527725,166.84872,37.216755
381.9824,388645392.02438205,167.88441,41.55625
337.61435,388645396.1906974,166.7049,39.77406
813.17706,388645433.099333,169.68889,42.387936
213.66023,388645433.99368757,170.15297,41.262943
826.72406,388645437.8917377,172.70036,41.996094
100.92784,388645439.0041243,170.22565,40.978184
347.96783,388645511.90323275,172.2591,42.10358
713.41876,388645513.8310209,171.3373,40.938915
480.9222,388645633.66108215,171.14958,40.924164
329.4901,388647088.12102693,170.9823,41.998074
165.80016,388647197.3108534,168.4118,39.480038
1307.0144,388648127.2932409,166.10786,38.4193
140.05368,388649475.0664909,166.51045,39.110832
346.79208,388656824.45055354,168.66068,41.099422
283.69342,388656831.65793973,165.42976,39.98657
263.0297,388656858.700563,169.17332,39.122494
172.33408,388656893.8772001,167.79416,39.535538
664.8227,388656943.9036138,169.46942,40.356194
292.28442,388656985.29038197,170.97281,42.413605
210.29932,388658552.3834262,171.67516,40.4769
278.38983,388658613.78449756,173.84717,41.631985
554.5689,388658912.69196194,167.33272,39.119865
110.343346,388660045.7961026,165.71443,37.105392
8855.431,388660700.5467806,166.02682,38.23892
320.93118,388668275.419784,165.14398,38.586246
1167.4266,388668301.2650938,170.16296,39.17076
6289.736,388668328.7401809,173.96564,41.78547
658.6311,388668336.1980728,172.8696,42.302357
1115.109,388668391.68684334,174.20966,42.579216
364.50876,388668398.38239115,168.8231,40.524963
274.9788,388668398.976536,173.99307,41.713577
276.86188,388669980.58120185,167.58853,39.80038
184.096,388670283.6110237,170.32349,41.13177
181.04347,388671636.9273077,166.3691,38.78828
3326.3894,388671754.2614504,166.56197,38.9113
