ENERGY,TIME,RA,DEC
0.1997761,488287718.16931325,317.4646,1.0384895
0.19453424000000002,488287722.75828713,317.82697,0.87597346
0.34512509999999996,488287731.0438469,322.42453,3.6492567
0.1659565,488287731.59081495,321.02283,3.0625963
0.18704576,488287754.14950943,321.15747,1.5375023
0.2889565,488287754.9586927,319.1889,4.3982205
0.42129785,488287755.1061529,318.37036,4.068197
0.3147122,488287759.6471906,317.5432,1.2170612
0.14718436,488287773.9393413,316.8769,2.2383392
0.15493297,488287777.4183232,318.47946,0.023861451
0.86969415,488287782.3582008,320.15143,1.399622
0.8280922000000001,488287785.16629535,318.16693,3.6948042
0.18326626999999998,488287798.26996267,323.55994,6.1685643
0.17163376,488287818.6303488,320.2851,7.1106515
1.1272754999999999,488287819.3757399,322.02728,1.1338474
1.1224496,488287853.3503264,322.78143,4.549903
0.37004514,488287896.80044,322.4469,7.6439857
0.3355337,488287972.5561415,322.231,4.043006
0.51995233,488288042.9112602,319.54446,2.88131
1.0996909000000001,488289242.52739686,318.72095,4.632536
0.21679130000000002,488293310.0866909,317.99213,3.0918014
0.40328677,488293312.1712576,322.21494,3.243436
0.44357254,488293319.753199,320.11752,1.5179453
0.20583113,488293322.5172362,317.92596,0.8706805
0.27456106999999996,488293325.0123192,316.61923,1.8760356
0.40251874,488293339.15184754,317.0432,2.5981
0.12966254000000002,488293375.48286873,317.837,2.6589317
0.10228002,488293388.7395139,317.93076,1.9194618
0.18462776,488293393.9201241,323.11203,3.2432961
0.21275693999999998,488293399.5192363,315.25522,0.09827839
0.14813025,488293413.7899929,320.3382,6.551268
0.10548184999999999,488293425.31649417,316.44763,0.99516106
0.21611433,488293426.3725756,319.5232,3.5488055
0.17083513,488293438.8971039,319.361,5.7531276
0.14880882,488293449.0141941,320.82822,3.3028564
0.5561074,488293453.37490594,316.8603,2.549617
2.2794697,488293471.3783797,318.68182,0.3435822
0.7366321400000001,488293480.23357177,318.83276,0.6696379
0.16498651,488293482.0531242,319.89224,6.131089
0.48844537000000005,488293486.0089958,319.381,1.7456105
0.26548682,488293486.5694899,323.0351,3.4916477
0.47884616,488293489.6408501,322.40195,2.8619452
0.1206201,488293491.1634393,318.09366,0.8753418
0.6528497999999999,488293500.8427722,320.74832,0.17271416
2.6682995999999997,488293502.5104836,319.33905,0.23687929
0.13401984,488293505.4722945,317.05142,2.8821318
0.17841686999999998,488293513.2597926,319.90152,6.0375075
0.6897300000000001,488293527.30500746,318.68405,4.377057
1.7745227,488293537.1187244,321.11688,0.14835633
0.3146437,488293569.9100944,321.39783,7.8117647
0.114786865,488293579.8900988,316.6646,0.55333376
0.17256664,488293602.7507258,320.13086,6.0536256
1.5183607,488295367.3480927,320.39062,2.9032698
0.63460724,488295830.2775324,316.31497,1.0948848
0.15920912,488296010.8073512,319.57666,3.1110563
0.49732213999999997,488296038.3482829,319.2956,4.897213
0.40159915,488296382.6746922,317.48563,0.17983617
0.2114953,488299021.2197159,317.67722,1.5524242
0.2021081,488299067.092437,321.5141,0.6685773
0.2850063,488299075.234215,322.30972,3.1347547
0.11934025599999999,488299093.4124031,317.35593,0.4434831
0.5445616999999999,488299106.6811016,320.38922,6.449116
0.12318646,488299151.7246864,318.09637,3.5425627
0.6440248000000001,488299153.5656845,316.94296,2.3274865
8.573848,488299170.5191008,315.31143,0.3460666
0.27477999999999997,488299179.7414084,317.7661,2.3820348
0.51962244,488299194.0913893,320.3005,3.1306643
0.20975516,488299202.84061104,317.9024,3.2510831
0.22304329,488299206.8917138,316.67133,0.8017202
0.18724716,488299213.84805983,320.4678,4.334713
0.1807791,488299215.9277341,318.08655,3.5762029
0.493753,488299230.9837062,319.37207,4.070445
0.35764465,488299249.5944822,321.03265,2.4842298
0.28462024,488299266.23740095,321.69223,1.3548201
1.0751576999999999,488299283.4523467,321.66,4.344918
0.48167023,488299304.8966671,320.18988,5.435172
0.22184698,488299314.24408287,320.6766,5.0555806
0.3408945,488299326.286728,323.44128,7.79689
9.325413000000001,488299329.5413759,322.32285,10.190473
0.19136403000000002,488304761.9295808,316.84238,1.1517049
0.40588785,488304781.6687184,318.43875,0.460681
0.17168858,488304786.4936988,317.15448,0.27607608
0.13353355,488304792.0110849,323.32764,8.531853
0.12160297,488304834.5478461,319.0022,3.439485
0.277141,488304835.9140082,323.2064,8.521662
0.31119504,488304839.35940754,318.7136,4.122588
0.8156135,488304851.1105716,316.94278,1.0246067
0.23757095,488304873.27588767,320.2451,3.879744
0.31546964000000005,488304877.1531711,322.08582,2.3496895
0.10973708,488304882.5105009,320.44443,0.8135375
0.39026459999999996,488304884.15683925,318.3606,0.3654604
0.76962115,488304894.39250267,318.75592,1.9880347
0.14375892999999998,488304895.953774,320.09723,7.062121
0.5263890999999999,488304908.9399025,320.5175,0.08567989
0.13505904000000002,488304913.5520274,318.2952,1.7326254
0.35010430000000003,488304914.0963967,317.54117,1.097276
0.22195892,488304918.3778238,319.05194,3.6988604
0.22599142,488304947.7688115,318.7483,4.7004104
0.69873834,488304952.1777901,320.8492,2.8817465
0.50938654,488304958.90312177,320.97092,0.5854884
0.3111079,488304960.53327626,322.01993,2.2167456
0.14408447000000002,488304988.8526572,321.2202,4.560322
2.9704487,488304989.2444761,320.60538,4.9602604
0.53515576,488305036.6703692,320.6803,7.0704675
0.40015564,488305302.2259739,320.762,6.29352
0.21706976,488305878.7885883,322.33517,7.0528197
0.55721326,488307317.39080846,318.72708,0.39824295
0.5565481600000001,488310744.8912488,321.0695,5.879719
0.238738,488310760.1518976,321.73322,1.5198364
0.34572705000000004,488310765.4099997,322.68472,2.8142715
0.13831142,488312787.7782298,320.96484,3.2284088
0.20222482,488313103.6588655,319.50037,4.94955
0.29715656,488317637.25123936,322.0847,7.7767415
0.14373543,488324366.6932776,317.58478,2.8417113
0.28459377999999996,488324417.6920729,322.83383,5.2207065
0.11425946999999999,488330473.7992791,323.07785,8.3038025
0.13264096,488335064.6571492,321.54172,1.0762702
0.34095734,488335763.4642929,318.9124,3.3815176
0.4977013,488335818.1215944,322.16827,6.5763397
0.8494494,488340954.46053016,318.56958,2.8390143
0.14448250999999998,488341604.8094948,322.39148,9.681001
1.0732840000000001,488342008.5385159,319.97232,0.14720373
0.62578394,488346891.9067956,321.79584,3.8993926
1.279107,488347254.8777751,316.2127,1.3238413
0.12165385000000001,488253317.46746606,307.33368,8.232439
0.29601510000000003,488253345.71694297,310.5042,1.5563829
0.64976904,488253355.0582156,306.27182,3.4871778
1.8429445,488253363.36657584,308.3751,0.9303542
0.8207639,488253365.1644201,308.66708,6.120808
0.42836224,488253370.1812531,308.99286,6.1417537
0.11823202499999999,488253374.2253932,306.90524,8.85801
0.28452463,488253375.5456876,308.9134,1.2993777
0.27300818,488253381.0219402,306.35086,5.976616
0.14265445,488253391.7650847,308.68414,0.495381
0.47854825,488253392.5469271,308.41052,4.5642915
0.16062024,488253394.0807726,306.9416,8.948152
0.51873334,488253403.48668176,308.30505,5.832231
2.609757,488253404.29712224,311.263,1.2431868
1.20281,488253406.6667987,306.2975,11.296761
2.4379124,488253407.17311424,311.80627,2.148008
0.6755875,488253408.8995196,309.55792,6.1025686
0.7338288,488253425.39594537,306.85678,10.715515
0.3132941,488253431.8196666,308.42645,2.719466
0.54345087,488253433.3589807,311.4388,2.549937
0.1302897,488253440.0685004,306.63895,10.869714
0.13847314,488255126.4968175,306.67365,8.725771
0.25267500000000004,488255794.78979486,307.39734,2.1926734
0.20598889,488258977.8867329,308.3504,2.836737
0.21514706,488258978.29015046,305.62546,7.1009207
0.35908492999999997,488258984.6998131,304.94128,2.354521
0.23290477,488259005.0677773,304.49847,1.5202013
0.44700192,488259005.1950392,308.2358,3.7196035
0.17733585,488259013.7937399,310.7906,2.3015285
0.4905579,488259024.18479335,307.97327,3.9703572
0.17525606,488259027.8651915,308.67847,1.0210695
0.31684402,488259038.2544448,306.70273,3.3894079
1.2250935,488259041.5217627,309.45395,0.90256095
0.10378993,488259051.08014,308.15323,8.849288
21.05682,488259054.35318726,306.96075,0.232862
2.4519224,488259054.72425824,306.29694,2.4318967
2.0437245,488259062.0636484,306.13412,3.7687426
0.37712304999999996,488259063.19477713,307.51562,4.727601
0.2848553,488259065.8284556,306.24622,1.267115
0.43114966,488259074.0294424,307.06628,7.189598
0.21547022999999998,488259079.5133643,310.6043,5.935283
0.5591781,488259080.7239592,309.45856,6.832826
0.32253161999999996,488259086.3717869,305.66855,7.5012565
0.25962401999999996,488259089.96527547,306.4534,7.374074
0.9949752,488259093.0331217,309.668,0.8781697
0.323058,488259102.6343362,314.84982,0.08990973
0.3280448,488259106.06039983,307.66092,8.368678
0.4007815,488259117.3117182,311.0247,2.5727615
0.21856955,488259121.1840678,311.4181,2.2736318
1.3950468,488259143.94239104,312.53043,2.194407
0.18158875,488259145.9392097,308.539,6.435843
0.8468679,488259151.58211607,309.942,6.0814767
1.1452795,488260942.0725482,306.90353,4.6781335
0.21572575,488261003.3353226,310.2103,3.290832
0.44310187,488261302.83544207,304.59164,0.5416395
6.240439500000001,488261863.05955786,308.03314,8.209698
0.19290817000000002,488264696.88944775,304.67615,3.6276836
0.18609378000000001,488264706.2692432,305.53247,7.6277547
1.5425456999999998,488264713.1381655,304.80316,2.6026998
0.308253,488264716.9383295,308.71906,5.2349334
0.20766596999999998,488264726.7672328,305.87604,8.202027
0.12854327000000002,488264740.32314247,307.49588,3.7925131
1.5227183,488264747.5481301,306.5739,1.5995345
0.33332839999999997,488264753.7381143,311.89197,4.093875
0.19966196,488264764.0446874,309.39145,3.5316617
0.11694713600000001,488264768.0443563,307.3207,3.9542575
0.25777100000000003,488264774.06402665,306.23584,7.5436063
0.2765548,488264778.1006967,306.11182,1.0202008
0.7827002599999999,488264780.7016797,307.15967,7.295135
0.27486597,488264784.4996964,306.49008,10.839591
0.11537711,488264788.8022067,307.17297,10.625886
0.20439256,488264801.01400125,307.57864,3.9065282
0.19108911,488264802.6363866,312.52185,0.8036597
1.2066364,488264809.2454513,308.7385,1.2104435
0.36742696999999996,488264809.8501242,308.2354,6.868635
0.5033074,488264809.9729868,310.4192,2.082449
0.116764404,488264811.8769204,309.22733,6.4427795
0.20149286,488264814.6195268,308.53098,2.6681216
0.14570262,488264816.6637268,311.86795,1.2769125
0.30607812,488264817.95188254,307.01245,9.573267
1.1243256,488264823.6964333,307.6695,7.228242
0.33479977,488264826.18778896,309.7263,7.254436
0.65995636,488264834.27925897,309.82068,6.781006
0.5976699,488264834.87360513,311.4537,4.2177896
0.26119749999999997,488264850.64479953,309.84012,2.0835092
0.23348506,488264869.0900472,306.6152,6.3801785
0.41732336,488264869.7992631,311.2203,4.765297
0.11240506,488264920.5227153,311.80396,0.5413122
0.4967164,488265057.9258261,307.84406,8.554184
0.6639832999999999,488267301.7495347,309.36874,1.7963271
0.5128172,488267309.1649903,312.7149,2.5531728
0.38456067,488270352.9508429,308.46646,2.145689
0.15091902,488270359.3096441,306.3719,0.8011928
0.8053075,488270362.2655612,308.0171,1.1939968
0.12558059,488270368.829958,304.37537,1.4208183
0.2127979,488270374.9154129,305.82965,1.2503895
0.11929989,488270375.7032941,308.18744,5.7211256
0.38134589999999996,488270395.7994667,306.6419,0.87675816
0.22278801999999998,488270403.3436861,306.58725,5.738655
0.12449214,488270410.1483269,305.99445,8.630484
0.55414014,488270414.7007313,310.06604,2.1964748
0.6653652,488270418.59476745,304.97873,2.891212
0.22329004,488270423.5835207,304.2878,0.0012389829
0.34626886,488270425.3465076,307.29382,0.98635346
0.15962105,488270425.751316,305.84143,5.499254
0.5592955,488270427.4054064,304.4795,0.85563695
0.29099579999999997,488270432.7779959,309.31985,3.9800162
0.15408295000000002,488270434.1158467,307.85422,7.0833106
0.14631184,488270437.7863239,305.41644,1.963561
0.14396234000000002,488270444.9067736,304.9552,4.5130305
0.20527248,488270448.566002,308.30582,3.968729
0.62732764,488270448.7229523,305.00674,5.1347775
0.9588713400000001,488270450.7317736,305.00937,0.10991404
0.12906379999999998,488270450.9480224,306.86987,10.310402
0.11217,488270455.2880803,306.5498,5.83613
0.14366788,488270458.49213934,308.24033,0.062200204
0.18586107000000002,488270460.85214126,308.5694,4.1724496
0.7294728,488270467.4308176,310.22662,6.125282
0.38048962000000003,488270483.684384,306.9318,9.251057
0.11169272599999999,488270485.97969776,306.78806,10.9952755
0.2386403,488270486.6741234,306.6302,3.3823962
0.3160822,488270486.7880389,307.8487,4.102085
0.22557585,488270490.2304705,311.35892,0.698228
0.413235,488270492.7291909,307.8776,1.463664
0.28568158,488270493.5664065,311.6387,1.8894358
0.12474637599999999,488270503.1271981,305.51956,7.258361
1.0374471,488270504.40388906,307.30768,3.4343188
0.23081746,488270509.3661741,309.5811,6.796558
0.21565686,488270511.7264347,307.9069,1.6036644
0.40502965999999996,488270516.509909,311.81287,0.7680573
0.22629948,488270528.9253199,309.6335,4.0349393
0.9066335400000001,488270531.0662786,308.86627,5.235315
0.19263882000000002,488270533.4372007,312.46582,2.9924273
0.15846655,488270535.93439794,309.69373,3.6310246
0.6545371999999999,488270571.5895337,313.26697,0.74403507
0.10229589,488270590.7365872,309.83215,3.8173563
0.20729558,488272004.04377127,306.2848,1.1262097
0.30492023,488273021.3210216,309.4101,4.02221
0.24490192,488273023.9871155,304.35748,2.0249562
0.27239420000000003,488276157.6732957,306.95416,6.219511
1.8762665,488276189.4759305,308.03653,4.7003675
0.15609299999999998,488276191.5865581,306.57446,7.364945
0.17974673000000002,488276200.4571041,305.31573,3.1129339
0.30134268,488276202.9128615,306.6862,7.6347947
0.9751268,488276203.61858857,308.43787,4.262165
0.2146471,488276208.0655176,306.64224,10.878627
0.27629736000000005,488276209.7483621,306.9347,5.954316
0.25034119,488276212.02296805,307.78958,0.6916097
0.1664181,488276220.0893184,306.49637,5.522938
46.818066,488276222.3191225,307.29468,3.4612026
0.7175617999999999,488276231.43535775,308.18164,6.7780776
0.29383026,488276240.1950779,307.8818,5.1218734
0.2430841,488276243.7503325,309.9411,4.2615385
0.32311243,488276250.3405617,312.92038,2.0861049
0.19547383,488276253.6427551,309.96954,2.073569
1.5947202999999999,488276256.1516442,306.67105,9.207439
0.14539981,488276257.2941128,310.87598,0.78638
0.12976706,488276284.73770434,309.41895,5.3708906
0.2949024,488276289.3032344,311.44153,1.7253643
0.17194823,488276322.5706738,307.9601,7.1008906
0.19338434000000002,488276328.9773332,312.44742,1.9391065
0.26549814,488277348.0084613,306.67618,7.4838934
0.4265495,488277449.8132852,304.43106,1.1380095
1.6003175,488277708.32446784,312.12112,3.7109501
0.2652786,488278080.3788495,307.13077,7.2918963
0.20411497,488278116.6427582,310.877,2.983885
0.3961259,488281799.2330658,305.27808,4.869401
0.38977300000000004,488281807.2538731,304.90912,0.84261435
0.47879535,488281813.7615209,303.9076,0.3807226
0.56722345,488281814.2941448,309.75995,2.1239011
0.18151718,488281816.8798725,308.87753,3.0965545
0.1424134,488281822.095054,305.44305,3.0890527
0.21380507,488281824.42489856,307.89108,3.7834213
0.27792062,488281832.4361183,308.9488,1.9137048
0.15360547,488281832.723866,305.8023,3.991697
0.31945650000000003,488281834.5454392,310.01974,0.00424536
0.11335065500000001,488281837.0939999,304.95932,3.6155722
0.11687122,488281838.6595874,312.28375,2.913451
0.11264041,488281839.20249385,304.9633,2.021828
0.17063876,488281839.5993509,306.2461,7.4652004
0.1759393,488281844.5130187,309.7989,0.99939185
0.17485497,488281856.9619606,306.5472,4.656284
0.21655645999999998,488281857.5464298,305.987,2.0219197
0.13906975,488281864.1001989,308.6493,2.42806
0.24119059999999998,488281866.0401634,305.74457,7.855487
0.35244986,488281866.799905,311.72546,0.7389575
0.12669646,488281870.6587939,308.595,2.6419632
0.32661439999999997,488281875.0260016,310.95932,1.4430809
0.11448768599999999,488281875.0556791,307.61142,0.16344933
0.17110928,488281875.7586113,308.13486,2.8885477
0.14545052,488281876.4695132,311.38202,2.8879564
0.58574,488281879.76256186,305.7097,7.738443
0.18362425,488281879.8681548,311.6098,3.6004937
0.2487034,488281887.5396669,306.45523,7.7412796
0.1837345,488281888.4523538,308.42392,5.273349
1.0675845,488281890.5909911,307.098,1.4708078
0.5309166000000001,488281892.7950383,305.91464,1.9066854
0.19779666,488281893.2521082,306.24957,8.560367
0.19979694,488281893.4758256,308.35126,8.1462
0.67338513,488281895.40028834,308.21698,4.6336913
0.24929211,488281895.71695054,312.4775,1.2269121
0.15255301,488281901.1780732,313.50577,1.4983737
0.33977423,488281902.9256988,308.3813,3.7254176
0.6827405,488281904.0843432,310.64957,0.90581846
0.2893582,488281905.1520348,308.3783,4.22325
0.13912805,488281906.4551696,307.93115,6.6834564
0.20987662,488281906.5350717,305.15823,2.3098137
0.4860662,488281907.8158476,308.38663,8.388656
0.8145287499999999,488281910.62436354,308.06622,2.0125268
0.34056918,488281911.10201335,306.33768,1.8843677
0.14212427,488281911.49240935,310.3829,5.7976847
0.36570364,488281914.9982536,311.5627,0.83458537
0.13132324,488281917.1527544,312.38208,3.0665574
0.24578632,488281919.2565298,307.46878,5.6317625
0.19325298000000002,488281922.467582,305.91953,2.8885794
0.33525467,488281924.0518113,312.15515,1.909609
0.5800894,488281924.05719113,308.67368,2.6521106
0.49400253,488281926.1227604,307.84625,1.3334978
0.12635327999999998,488281929.22468513,306.74777,8.442587
0.22037489999999998,488281929.866149,307.53036,8.205015
0.18389302000000002,488281933.0349722,311.35468,4.2718077
0.30168744,488281934.8647751,311.08936,1.9584684
0.17013808,488281936.79903656,308.90082,3.2548409
0.27875099999999997,488281936.9472259,311.01602,4.8467374
0.24219226,488281938.81658816,305.3961,2.0687697
0.505682,488281941.6739047,307.29233,6.42556
0.14776324,488281947.02708936,308.60062,4.6192684
0.18798679999999998,488281948.8671593,308.46402,7.9079614
0.1437694,488281948.8849717,308.3138,2.4995096
0.22682072,488281950.3751152,309.63037,2.9374683
0.4003422,488281953.0773185,311.40018,3.0200667
0.27878994999999995,488281953.1398634,312.41837,1.7125391
0.9773634600000001,488281959.4222882,306.76303,11.004744
0.44887142999999996,488281968.20920926,311.02884,4.3835254
0.21879611,488281969.140926,311.9811,2.2579496
0.15055434,488281969.85502976,309.58276,6.6105676
0.549156,488281971.95955646,312.40244,0.5996498
1.1494988000000002,488281981.6838677,310.33676,4.706465
0.3463951,488281983.10678655,313.90094,1.2200887
0.7078623700000001,488281983.3879458,310.08768,4.549355
0.17741712999999998,488281992.2252621,311.412,4.0240073
0.16261699,488282025.4022,310.7315,3.1545174
5.3729775,488282509.7954954,304.88052,1.3404794
0.14469551,488283066.858181,306.6485,7.1675115
0.20173663,488284002.6589562,305.45413,3.8488922
0.64362244,488284493.92863584,305.0919,2.3945856
0.33414328,488287555.8323013,305.695,0.94710827
0.13764172,488287584.0565146,308.10925,8.017854
0.7332093,488287591.14965504,310.55478,4.8612247
0.16510342,488287594.3636232,304.28363,2.4227467
1.0738121,488287595.6418184,306.46646,3.2218704
0.28419757,488287596.1489041,311.5415,0.07350956
0.29172052000000004,488287600.0545247,306.8953,5.1912107
0.33135739999999997,488287600.8419657,307.1045,7.3779616
0.19658542,488287603.0487811,305.4971,2.3315716
0.44941302,488287603.24279344,305.26675,5.870738
0.2752365,488287605.3324657,307.23343,5.1231694
0.17298671,488287605.8127212,307.00223,2.5075667
0.16618704,488287608.2632341,306.29776,5.221862
0.1575146,488287611.01200247,311.137,3.637465
3.4233447,488287617.2423915,306.7647,0.014666743
0.21852860999999998,488287627.7262405,310.67218,0.61349666
0.22323636,488287628.3531494,311.6949,0.31006962
0.48686847,488287630.94553393,306.81924,8.427871
0.33928307999999996,488287631.59316784,309.11517,4.8731933
0.18299394000000002,488287631.7232907,313.56314,0.019139575
0.6426821,488287634.2735008,307.62125,10.280832
0.21231197,488287637.7660821,308.89926,5.5173316
0.13654773,488287641.6636162,307.09268,1.7266173
0.82880597,488287642.227921,305.85995,7.841811
0.4083227,488287645.28841394,310.33353,5.7924743
0.222566,488287645.5517821,309.48785,0.7735359
0.28197595000000003,488287650.467808,307.91705,4.3338118
0.23044682,488287651.3773993,306.3225,7.7059326
0.43512732,488287654.4740463,309.8756,2.9261932
0.40178122,488287658.1207104,310.5956,3.913384
1.2250329999999998,488287658.7932211,306.3286,10.104114
1.4958041,488287660.295351,310.33035,4.8400683
0.33227767999999996,488287665.16919136,310.2169,1.569553
0.11617958,488287666.9737871,312.04803,2.063297
0.4132538,488287668.55408704,310.07724,4.068648
0.13803890000000002,488287673.06867456,309.06488,1.5071753
0.7000782,488287680.2310411,307.24942,7.0730944
0.6569157999999999,488287690.7601341,307.1437,9.943979
0.63534467,488287693.4986728,312.25656,0.34508863
0.24618996999999998,488287694.3748817,310.1813,5.744766
0.30703410000000003,488287698.3803523,307.65143,4.8885865
0.12219145000000001,488287701.96772987,313.06784,0.01664993
0.18425055,488287709.7664275,309.61493,5.9879313
0.10903746,488287709.92225546,307.62912,8.903243
0.31754092,488287726.39319694,313.3783,1.2654397
0.7311965300000001,488287805.42084056,310.23148,5.365121
0.15549284,488287822.6767373,312.46957,1.6382359
0.12657058999999998,488287933.35306126,305.81018,0.014146828
0.10848679,488287935.8073148,308.33176,6.973135
0.11959532,488288527.929256,307.0186,5.8563724
0.34918752999999997,488288899.8551389,307.0693,0.48977622
0.20285408000000002,488289984.99184,305.08386,3.5267954
0.10015281000000001,488293235.4492796,305.70093,7.313196
0.31877120000000003,488293241.6664407,305.40887,0.24398059
0.26462357,488293244.31384814,305.30664,0.7127903
0.11478299,488293253.5915219,305.5319,3.7645533
0.11860338000000001,488293267.1239508,306.6114,0.9915962
0.5651912,488293271.4429547,305.42523,3.6436043
0.12204369,488293276.34372073,305.70773,6.61483
0.115413536,488293283.1827476,308.50098,8.183094
0.14231087,488293283.9339798,314.05804,0.5653325
0.10398009999999999,488293285.5121949,309.27313,1.3416234
0.20904042,488293286.6168504,306.34497,6.299048
0.15787758,488293287.04609805,305.28052,7.4552684
0.12762035,488293288.96386606,306.93256,3.6353276
0.64574927,488293291.26723546,307.6698,4.5563436
1.0846527000000001,488293296.5571494,305.33884,2.1116257
0.45364697,488293297.6532215,306.09503,4.4624176
0.20282222,488293297.8778736,306.04654,0.7573764
0.18383698999999998,488293301.0261188,305.23465,1.6304802
0.44017813,488293315.0993583,305.81873,9.955453
0.19063263,488293317.7148032,310.39374,4.8299456
0.3352571,488293319.1271216,311.31525,0.66004086
0.6587832,488293319.230253,305.99268,3.99836
0.19593427,488293319.5885036,306.23022,5.6267924
0.13509921,488293319.6145559,314.3918,0.62306625
