ENERGY,TIME,RA,DEC
0.8540338000000001,388614532.0050811,183.94604,17.384579
0.24431693000000002,388615018.82825845,180.4463,17.019747
0.13408887,388615390.4613183,182.53638,19.123203
0.97394165,388626539.9096058,184.49098,18.166319
0.11192869600000001,388637813.9207671,180.15852,17.923641
0.18748914,388638016.732649,181.56432,15.912626
0.10317907999999999,388638255.7284056,182.79895,18.281567
3.3987206999999997,388648278.3864068,182.6249,17.57885
0.14133456,388648738.52830976,181.26074,19.280607
0.16874351999999998,388649010.8624767,184.14977,18.774284
0.16393105,388649619.9681447,180.15228,17.737516
0.14369855,388671497.0021053,184.38719,17.016878
0.18482541,388672020.1602822,180.2889,15.841224
0.14381654,388694314.35520107,180.2215,15.010939
0.33997266000000004,388694697.277926,181.51764,17.59597
0.16391809000000002,388695904.4027722,182.24123,15.845041
0.25110583,388599503.89066166,180.4387,40.440945
0.44766910000000004,388599595.8651944,181.38123,39.7236
0.10521476,388599617.8388045,181.85783,34.486267
1.7720198,388599655.320575,184.93562,36.32036
0.18624887,388603623.60057366,182.63701,36.342827
0.29232074,388603839.4512285,185.22746,34.530632
0.44730215,388604178.76106673,184.72859,36.148857
0.3852731,388610999.4376398,183.65578,35.679516
2.2859713999999998,388611030.1439304,180.40125,36.956673
0.96458966,388611056.46164006,183.25546,36.702686
0.4227834,388611127.2858032,181.0675,36.843784
0.2660246,388622519.34521455,180.53136,38.652714
0.66292456,388622544.1477589,183.87497,37.00481
0.6581721,388622554.1371059,186.58401,36.00543
0.48828859999999996,388622629.638288,180.70029,40.099
0.32090886999999996,388624537.4885476,180.15715,40.885677
0.34552472,388633976.3982813,180.47484,37.391125
0.26186746,388634005.5772323,180.85023,40.24939
0.44734067,388634022.0385633,181.84517,39.61544
0.7760603599999999,388634024.8939984,180.50803,39.073093
0.26619742,388634092.3992013,180.00157,39.78136
0.35266986,388635945.811036,180.68019,40.301155
0.23620935,388636821.7641359,185.86327,35.548088
0.44205322,388638212.2908429,185.35214,35.137352
0.16709358,388645483.1428957,181.29492,40.041264
1.5567947999999998,388645487.0300906,182.98615,39.88577
0.10263496999999999,388647342.8730608,180.37688,41.09235
0.21766749999999999,388647530.66227794,186.13768,35.88677
0.10308782,388649543.9450247,181.01735,35.264004
1.9824318,388649813.6673648,184.98676,37.883667
0.17396030999999998,388658834.10855454,181.94347,40.353134
1.5945204000000002,388658857.22189736,184.44641,39.386234
0.3025112,388658864.7489273,181.8926,38.256065
3.1057131,388661942.2048248,185.74263,35.661976
0.4305803,388670283.3509682,182.91956,37.57585
0.33174695000000004,388671110.2733946,180.44002,36.996433
0.9529354,388671753.7113522,184.55942,38.358387
0.10596803,388672371.8646287,181.02374,40.38377
0.6117691,388679842.331409,180.92557,38.273193
0.7056661000000001,388684623.1269763,181.75954,34.4756
0.1271836,388603156.849908,185.48303,27.193094
0.20509003,388603749.9240196,186.28255,27.63757
2.0815662,388603844.0155705,180.54033,24.29899
0.1614295,388603913.42166114,188.74164,26.058046
0.13947595000000002,388604027.28862953,189.36284,25.785913
1.5378825999999999,388610969.709161,180.18663,33.575455
0.29432416,388614618.9285555,181.06279,24.540237
0.19109813,388614973.3631662,183.79956,24.883951
1.2534740999999998,388615335.7408621,180.67189,27.071974
0.33008337,388615435.3689134,186.27446,28.138922
0.38708334,388615654.5123444,186.30838,23.81115
0.21711977,388627369.9053283,186.0271,24.264648
0.24065251000000001,388638051.0756488,183.95146,24.341179
0.31914307000000003,388638308.8560979,181.60278,30.476328
0.3716712,388638417.3181394,180.65594,27.937412
0.5297546399999999,388639149.21281934,184.76195,29.13042
0.20971483000000002,388648387.8293576,180.55647,29.029743
0.13789080999999997,388648725.8543746,184.68341,25.869617
0.51259436,388648938.5388572,182.55362,24.193668
1.195686,388649203.20504594,184.70692,29.957954
0.12184033,388649854.88186616,186.79692,26.986706
1.0240333000000001,388649959.7672341,183.08083,24.493103
0.27737716999999995,388659569.3579847,181.92831,28.716166
0.15965968,388660144.7930286,185.46594,24.9148
0.17500090000000001,388660255.7437193,184.13853,29.602358
0.15533511,388660339.58808297,189.58693,25.475147
1.8629094,388660353.3994561,180.36058,31.211851
0.16610048,388660892.15957874,186.8382,28.71386
0.8567292,388661554.6753825,187.40662,25.03483
0.29708517,388661729.69791865,180.67207,30.41176
0.3552553,388671847.3592191,185.39981,28.064928
0.5471286599999999,388671855.82841885,184.29797,27.6666
1.5126464000000002,388672361.041488,184.56538,30.39128
0.45155154,388672370.4992488,188.72115,24.435904
0.3123938,388672936.2007688,188.0542,25.15064
0.20518544,388673317.89573824,180.62125,27.795593
1.1673157,388682462.6121761,184.5079,30.176601
0.11851119,388683592.3211835,182.59511,30.800762
0.14616202,388684460.2046824,180.30379,29.18648
0.14456215,388694774.4133132,183.44916,26.761965
1.1790846,388695530.44436586,187.21861,27.418997
0.10246165,388695931.6597485,185.45726,24.197691
3.40594,388599628.4434941,188.3553,34.213974
0.5919232,388603842.7739961,184.99326,30.597431
16.359985,388604371.7653923,187.71324,29.436546
0.5938148,388622470.7659555,185.42194,32.131
0.20424899999999999,388626538.9090351,188.67543,34.637554
0.31452206,388626693.6664197,187.68518,30.992592
0.18895198,388627185.4612922,188.28284,29.923817
1.5532921,388648756.8199597,186.69316,33.714176
0.10798214,388649241.9469724,188.1152,28.192646
1.7145248,388659873.7036807,183.16873,32.302498
0.19274641,388660164.444232,183.35774,32.113144
0.27841528,388661773.7398537,183.69429,31.474773
0.48569562,388682314.348586,189.06306,29.639477
0.15161853,388683799.02384615,189.7893,29.959156
0.10531337,388684414.5197382,185.7991,31.250473
0.2623392,388602895.2385515,187.92336,21.569103
0.4178472,388603506.4482387,186.5884,20.012844
0.1575337,388614426.8556992,184.53172,21.136703
0.11984285,388614564.9914315,185.45016,20.723637
0.46388785,388615098.0081604,185.9639,18.858341
0.349,388616155.7604116,181.16455,22.250614
0.10833383,388649446.3447735,183.60902,22.17073
0.46160678,388649501.0149036,182.57289,20.969986
0.23741663,388659982.7697711,184.43402,18.680666
0.52172144,388660750.4166294,184.95305,19.49635
0.38643777,388672167.7037482,186.22928,22.495275
0.25482982,388673283.5501221,185.71883,19.951397
0.13050394,388683176.4584397,183.47151,21.507572
0.12399454,388683497.2675215,184.74893,22.205591
0.15714055,388695965.3580349,185.6095,21.794651
0.3214067,388602432.47043,172.532,15.183809
0.38802695,388603644.0175444,177.43704,18.786814
0.19277170000000002,388604134.0400554,178.81058,15.758496
0.2952499,388614368.86285865,176.35582,16.96042
0.49764386,388614490.9570732,177.75623,17.481276
0.1088778,388615323.0924655,177.7274,15.505816
0.379369,388615718.2428506,179.53099,21.85139
0.6129207,388626361.6123,178.0244,18.014778
0.12939197,388626648.5363727,179.54044,15.037643
0.4781657,388638415.4491448,174.9901,17.129475
0.6261003399999999,388647722.7807204,175.11313,17.376307
0.10221576,388648297.7221064,173.93037,16.169544
0.60467615,388649693.99557626,176.27568,13.295104
1.4733894,388649710.1086099,172.33469,13.912447
0.57611316,388649867.6744499,178.09618,15.725438
0.11359422000000001,388649926.02825767,178.58386,18.57113
0.19801524,388659443.8603762,175.264,13.818228
0.28484125,388660038.2109322,174.23666,16.025602
0.10211887,388660904.0217348,176.19449,18.100029
0.11355005,388670866.562375,178.68024,16.88907
0.4999317,388671270.16055065,172.69429,13.686609
0.12242431000000001,388672827.6595655,173.93896,16.899603
3.981451,388682788.8803996,175.50507,15.781759
0.25138034,388683006.8253624,174.01181,13.041155
0.13126878,388683191.233632,179.98347,19.300104
0.12071764,388683717.66244537,179.73242,17.069294
0.124863,388684006.4555554,178.00764,18.129414
0.123922035,388684291.7296957,171.48466,13.805449
0.15775804,388694411.0654131,179.63039,14.267434
0.50038754,388694613.8307759,176.59776,17.759386
0.3707609,388694801.1908519,170.88655,13.485288
0.18765234,388599497.0156574,174.01328,40.69863
0.36337225,388599540.33805287,172.86165,35.84128
1.4629363,388599548.6598882,171.99661,37.279484
0.683276,388599549.0254014,172.04738,40.019745
0.6267311,388599569.31689936,170.94247,37.727303
0.36182825,388599579.907046,175.68863,39.58375
0.17762471,388599588.2378722,177.322,35.23082
0.46317242,388599589.4709757,169.7173,37.612328
0.5431705,388599629.1770908,177.1244,39.575825
0.48316397,388599671.0858899,175.49529,38.312572
0.50434686,388599714.8682517,176.95183,42.268806
0.54625635,388599723.7733869,175.38354,40.323593
0.49701607999999997,388602427.4372794,172.40326,35.00046
1.456198,388602692.92006487,171.75232,38.485973
0.3645258,388602917.40118,167.0306,36.84082
0.11230177999999999,388602983.805415,166.84392,36.041924
0.6601212000000001,388603024.79117566,179.08109,37.735336
0.5817411,388604302.8370197,178.7239,36.62765
0.25742358000000004,388604593.6930696,173.67487,35.368725
0.45811525999999997,388610991.8239245,179.98448,39.86442
0.41542572,388610999.9797842,172.7113,40.259094
0.3166644,388611010.8181875,178.46098,37.122295
0.67442346,388611020.7456935,171.03365,37.34747
0.7166747,388611042.2325945,175.78882,41.619427
0.73490674,388611044.9124539,178.27206,35.833786
1.9391261,388611048.6461967,178.14188,38.738983
0.83544147,388611182.3611487,176.48877,40.41529
0.21545813,388615332.01264685,174.0716,41.051502
0.3455091,388615381.1044847,173.81279,39.48205
0.13444238000000003,388615765.1486924,176.32556,37.959343
0.119481575,388615796.6847283,177.60603,40.109184
0.20591191,388616208.57430726,172.15742,35.62767
0.6428668,388622423.12075394,168.03549,36.47406
0.21422635,388622451.2712415,168.36684,37.044323
0.105935875,388622470.51875687,175.93858,39.55822
0.35661115,388622475.147419,172.00119,39.846573
0.7900486499999999,388622567.41721225,174.62047,41.248203
0.6805017,388622580.143098,172.52312,39.864517
0.24565851,388622639.5475375,179.94469,38.776104
0.23407077,388624137.7740886,165.92044,35.37191
0.82286145,388624299.2962909,173.22057,37.477264
0.20809196,388624348.4852074,179.44931,41.705006
0.45647726,388624410.2700728,178.54132,35.87328
0.18230936,388626981.3056817,175.52971,42.06315
1.2387582,388627679.1389865,172.13748,35.154224
0.46377042,388633915.87173176,170.84314,39.059647
0.6785165,388633918.877502,169.45331,37.43684
0.39221786,388633925.4893656,170.22667,39.168472
1.5967535,388633958.8388074,178.59436,37.987144
0.30311984000000003,388633984.1027792,175.323,39.747032
0.41672919999999997,388633998.8574604,174.89294,38.594437
0.8082595,388634014.035576,175.48164,42.102333
6.0090024,388634017.074135,176.90996,40.751072
0.32725394,388635739.1621127,172.97278,38.95115
0.48910336,388635800.5471721,178.30067,35.30597
0.25817743000000004,388636846.912007,171.72032,38.32149
0.39938979999999996,388636923.4375463,173.58601,37.80977
0.31349932999999996,388637786.7896901,173.10048,39.29004
0.32432053,388638048.5212252,170.27217,35.963844
0.19311111,388638202.4937256,179.11885,40.311863
0.18738475,388639174.57746416,173.20357,37.149086
0.2847416,388645387.0163352,175.06577,39.811783
1.2259025,388645429.1756119,179.99992,39.224426
0.44210521999999997,388645462.893432,170.93202,38.916714
0.3705096,388645482.3986633,178.99632,41.70271
0.70081494,388645534.7162621,174.81766,41.763096
1.046335,388647028.0144669,165.82085,35.55259
0.12716379,388647220.765764,166.4267,35.608063
0.25655762,388647257.77144736,175.41537,40.88823
0.23773627,388647291.13410497,179.0847,34.00614
0.24556812,388649177.7297083,173.8196,40.71265
0.28486900000000004,388649423.4954179,165.41963,35.58066
0.32136835,388649736.1641431,173.25822,39.790226
0.20183496,388650046.5145013,171.91371,36.32902
0.1066744,388650199.06749535,178.05096,40.494064
0.41149686,388656836.2244584,176.92554,37.18801
2.4381306,388656851.4481679,177.38466,39.15356
0.14874759,388656851.4497133,172.87767,38.18903
0.7606629,388656852.6923609,170.57278,37.63482
0.8023351400000001,388656880.180483,173.46397,40.333908
0.7567535000000001,388656905.4462664,178.59479,41.661808
0.27201797,388656911.3857435,176.36555,39.985813
0.41301636,388656914.2391373,177.53467,41.557865
0.36990535999999996,388658360.66803575,167.60808,37.159023
0.40970882999999997,388658597.5381048,168.37418,36.02648
1.0684922,388658691.481741,174.26625,36.371017
0.15930717000000003,388658883.1059511,178.91989,39.10272
0.1211505,388659117.73161215,175.46188,38.563877
0.5926405600000001,388659566.05997306,176.30687,37.45593
